id_deputado,nome_completo,sexo,uf,partido_atual,profissao,eleicao_ocupacao,eleicao_grau_instrucao,eleicao_partido,situacao,data_nascimento,data_falecimento,ano_inicio,data_saida,soma_documento,soma_glosa,soma_liquido,,receita_total_eleicoes,tipo_receita,nome_parlamentar,total_bens,tipo_bem,total_despesas_eleicoes,id_municipio,votos,anos,mandatos,causa_fimdescr
141386,Antônio Eudes Xavier,M,CE,PT,265,245,Ensino médio completo,PT,E,1964-09-11,,2007,,1626428.1700000023,14439.339999999997,1600540.0300000024,1009,308725,RECURSOS DE PESSOAS FÍSICAS,Eudes Xavier,945860.91,11,308701.36,2300101,1,,1,
141387,Antônio Eustáquio Andrade Ferreira,M,MG,PMDB,164,26,Superior completo,PMDB,L,1953-06-18,,2007,,1247061.6200000064,19108.480000000018,1227775.1200000055,1010,1009196.54,RECURSOS DE PARTIDO POLÍTICO,Antônio Andrade,6799595.65,11,1009196.54,3100104,93,2.11909650924025,1,Ministro de Estado
141388,Antonio José Castelo Branco Medeiros,M,PI,PT,12,,,,E,1950-05-16,,2007,,229407.1099999999,1336.1400000000003,228070.96999999988,1011,,,Antonio José Medeiros,,,,,,1.31690622861054,2,Secretário de Estado
141389,Antônio Pedro De Siqueira Indio Da Costa,M,RJ,DEM,199,,,,E,1970-10-20,,2007,2007-04-23,466516.5299999998,6645.689999999999,459870.83999999944,1012,,,Indio Da Costa,,,,,,3.99726214921287,1,Término da Legislatura
141390,Antônio Roberto Soares,M,MG,PV,200,26,Superior completo,PV,E,1942-06-20,,2007,,1364723.1100000008,27046.18000000004,1337676.9299999971,1013,750736.32,RECURSOS DE PESSOAS JURÍDICAS,Antônio Roberto,2196308.44,11,750736.32,3100104,2,,1,
141391,Arnaldo Calil Pereira Jardim,M,SP,PPS,114,26,Superior completo,PPS,E,1955-05-08,,2007,,1459784.0900000024,13575.100000000008,1398945.1200000024,1014,2763217.61,RECURSOS DE PARTIDO POLÍTICO,Arnaldo Jardim,5078277.62,11,2730165.09,3500303,936,,1,
141392,Arnaldo França Vianna,M,RJ,PDT,196,,,,E,1947-11-04,,2007,,624347.0399999978,3207.4100000000003,621139.6299999978,1015,,,Arnaldo Vianna,,,,,,3.99726214921287,1,Término da Legislatura
141393,Bruno Campelo Rodrigues De Souza,M,PE,PSDB,399,26,Superior incompleto,PSDB,E,1970-08-05,,2007,,755124.3299999986,7261.5199999999995,747862.8099999978,1016,480876.18,RECURSOS DE PESSOAS JURÍDICAS,Bruno Rodrigues,900342,21,480876.18,260545,2,3.99726214921287,1,Término da Legislatura
141394,Bruno Cavalcanti De Araújo,M,PE,PSDB,199,26,Superior completo,PSDB,E,1972-03-15,,2007,,1697791.8099999973,24832.569999999996,1672958.4799999974,1017,1770000,RECURSOS DE PESSOAS JURÍDICAS,Bruno Araújo,1672023.04,12,1670000,2600054,228,,1,
141395,Camilo Cola,M,ES,PMDB,0,228,Ensino médio incompleto,PMDB,E,1923-07-26,,2007,,226452.70999999953,315.57,226137.13999999955,1018,1972738.18,RECURSOS DE PESSOAS JURÍDICAS,Camilo Cola,3400996.32,21,1972697.62,3200102,85,,3,Afastamento
141396,Cândido Elpídio De Souza Vaccarezza,M,SP,PT,311,26,Superior completo,PT,E,1955-09-26,,2007,,1313463.1500000008,7809.719999999999,1305653.4300000006,1019,4743205.3,RECURSOS DE PESSOAS FÍSICAS,Cândido Vaccarezza,1951660.43,19,4742689.68,3500105,99,,1,
141397,Carlos Alberto Moreira De Mendonça Canuto,M,AL,PSC,367,,,,E,1952-01-12,,2007,2009-10-01,602468.7899999995,10960.91,591507.8799999994,1020,,,Carlos Alberto Canuto,,,,,,3.99726214921287,1,Término da Legislatura
141398,Carlos Alberto Rolim Zarattini,M,SP,PT,45,26,Superior completo,PT,E,1959-06-08,,2007,,1452255.6900000044,23219.04999999999,1425758.1600000034,1021,3939222.91,RECURSOS DE PESSOAS FÍSICAS,Carlos Zarattini,943734.05,11,3939220.28,3500303,57,,1,
141399,Carlos Daudt Brizola,M,RJ,PDT,0,26,Superior incompleto,PDT,S,1978-10-11,,2007,,682766.269999999,8659.969999999996,673676.4599999994,1022,643938.02,RECURSOS DE PESSOAS JURÍDICAS,Brizola Neto,695535.31,21,643796.53,3300100,48,1.09787816563997,2,Afastamento
141400,Carlos Eduardo Vieira Da Cunha,M,RS,PDT,218,211,Superior completo,PDT,E,1960-03-31,,2007,,1382369.2300000018,3926.8200000000024,1378442.4100000018,1023,884983.48,DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO,Vieira Da Cunha,2151689,11,925344.37,4300034,2,,1,
141401,Carlos Gomes Bezerra,M,MT,PMDB,103,26,Superior completo,PMDB,E,1941-11-04,,2007,,1434154.6800000032,10359.200000000013,1423795.4800000025,1024,2484575,RECURSOS DE PESSOAS JURÍDICAS,Carlos Bezerra,6331620.92,11,2793017.56,510452,24,,2,Licença Conjunta Consecutiva
141402,Carlos Orleans Brandão Junior,M,MA,PSDB,378,26,Superior completo,PSDB,E,1958-06-02,,2007,,1444461.7300000063,7131.959999999998,1437329.7700000056,1025,181310.8,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Carlos Brandão,1705419.85,13,181310.8,2100055,30,,2,Licença Conjunta Consecutiva
141403,Carlos Roberto Massa Júnior,M,PR,PSC,435,26,Superior completo,PSC,L,1981-04-19,,2007,,1144578.9300000041,13581.25,1130997.6800000048,1026,2387504.67,RECURSOS DE PESSOAS JURÍDICAS,Ratinho Junior,3212447.97,12,2387504.67,4100103,69,1.68651608487337,2,Licença Conjunta Consecutiva
141404,Cássio Taniguchi,M,PR,DEM,24,,,,L,1941-10-30,,2007,2007-04-23,329826.5599999997,16137.41,313689.14999999973,1027,,,Cassio Taniguchi,,,,,,1.09240246406571,4,Secretário de Estado
141405,Celso Maldaner,M,SC,PMDB,353,26,Superior completo,PMDB,E,1953-08-30,,2007,,1644159.7599999977,16332.429999999991,1622827.3299999973,1028,561834.06,RECURSOS DE PARTIDO POLÍTICO,Celso Maldaner,5409566.92,13,561344.18,4200051,690,,1,
141406,Ciro Ferreira Gomes,M,CE,PSB,72,,,,E,1957-11-06,,2007,,183051.34000000026,666.2999999999998,182385.0400000002,1029,,,Ciro Gomes,,,,,,3.99726214921287,1,Término da Legislatura
141407,Ciro Francisco Pedrosa,M,MG,PV,369,,,,E,1956-07-09,,2007,,498470.28999999934,3232.87,495237.4199999993,1030,,,Ciro Pedrosa,,,,,,3.99726214921287,1,Término da Legislatura
141408,Cleber Verde Cordeiro Mendes,M,MA,PRB,293,26,Superior completo,PRB,E,1972-05-10,,2007,,1594176.4000000004,61771.30000000002,1474663.199999998,1031,336070,RECURSOS PRÓPRIOS,Cleber Verde,2956900.74,11,336070,2100055,728,,2,Licença Conjunta Consecutiva
141409,Clodovil Hernandes,M,SP,PR,362,,,,V,1937-06-17,2009-03-17,2007,2007-09-25,0,0,0,1032,,,Clodovil Hernandes,,,,,,2.92676249144422,2,Licença para Tratamento de Saúde
141410,Cristiano Matheus Da Silva E Sousa,M,AL,PMDB,372,,,,V,1973-06-03,,2007,2007-03-21,0,0,0,1033,,,Cristiano Matheus,,,,,,1.91649555099247,1,Renúncia
141411,Dagoberto Nogueira Filho,M,MS,PDT,22,,,,E,1955-07-21,,2007,,616297.0899999981,13158.549999999994,603138.5399999985,1034,,,Dagoberto,,,,,,3.99726214921287,1,Término da Legislatura
141412,Davi Alves Silva Júnior,M,MA,PR,0,26,Ensino médio completo,PR,E,1976-11-22,,2007,,1423985.7799999984,91243.3,1332742.4799999981,1035,638360,RECURSOS DE PESSOAS JURÍDICAS,Davi Alves Silva Júnior,282981,61,637658.6,2100055,1467,,1,
141413,Décio Nery De Lima,M,SC,PT,418,26,Superior completo,PT,E,1960-10-01,,2007,,1528637.4400000062,11079.01,1517558.4300000048,1036,946021.91,RECURSOS DE PESSOAS FÍSICAS,Décio Lima,2757418,11,946021.91,4200051,1,,1,
141414,Diógenes Luiz Basegio,M,RS,PDT,426,,,,S,1956-06-17,,2007,,0,0,0,1037,,,Dr. Basegio,,,,,,0.194387405886379,1,Afastamento
141415,Djalma Vando Berger,M,SC,PSB,91,,,,V,1962-03-07,,2007,2007-03-08,0,0,0,1038,,,Djalma Berger,,,,,,1.57700205338809,2,Licença Conjunta Consecutiva
141416,Edgar Moury Fernandes Sobrinho,M,PE,PMDB,225,26,Superior completo,PMDB,E,1944-01-02,,2007,,559223.5300000008,4514.589999999997,554708.9400000009,1039,414472.42,RECURSOS DE PESSOAS FÍSICAS,Edgar Moury,5058029.99,11,414472.42,260545,1,3.99726214921287,1,Término da Legislatura
141417,Édio Vieira Lopes,M,RR,PMDB,170,26,Ensino médio completo,PMDB,E,1952-01-04,,2007,,1737377.8400000045,4797.070000000001,1732580.770000005,1040,2340429.13,RECURSOS DE PESSOAS FÍSICAS,Edio Lopes,1255676.6,12,2340429.13,1400027,55,,1,
141418,Edson Aparecido Dos Santos,M,SP,PSDB,49,26,Superior completo,PSDB,L,1957-09-15,,2007,,611501.399999998,13306.13,598195.2699999983,1041,3733132.82,RECURSOS DE PESSOAS FÍSICAS,Edson Aparecido,1999393.55,11,3732568.67,3500105,1127,0.405201916495551,2,Secretário de Estado
141419,Edson Santos De Souza,M,RJ,PT,0,26,Ensino médio completo,PT,E,1954-07-21,,2007,,1132808.6499999994,19470.24,1083299.2099999988,1042,315100,RECURSOS DE PESSOAS FÍSICAS,Edson Santos,362416,21,310911.74,3300100,34,,1,
141420,Eduardo Alves Do Amorim,M,SE,PSC,196,,,,E,1963-05-17,,2007,,435040.03000000084,2459.35,432580.6800000009,1043,,,Eduardo Amorim,,,,,,3.99726214921287,1,Término da Legislatura
141421,Eduardo Henrique Da Fonte De Albuquerque Silva,M,PE,PP,399,26,Ensino médio completo,PP,E,1972-10-17,,2007,,1388543.1700000016,713.27,1387829.9000000013,1044,2967166.5,RECURSOS DE PESSOAS JURÍDICAS,Eduardo Da Fonte,1578804.6,13,2967166.5,260545,66,,1,
141422,Efraim De Araújo Morais Filho,M,PB,DEM,199,26,Superior completo,DEM,E,1979-03-18,,2007,,1657482.6600000022,6136.329999999997,1650346.3300000026,1045,267380,RECURSOS PRÓPRIOS,Efraim Filho,2274978.4,11,267324.61,251640,633,,1,
141423,Eliene José De Lima,M,MT,PSD,208,26,Superior completo,PP,E,1955-09-09,,2007,2011-10-26,1255948.3600000015,93.45,1255854.9100000015,1046,954316.85,RECURSOS PRÓPRIOS,Eliene Lima,1413647,14,954189.33,510452,2,,2,Secretário de Estado
141424,Elismar Fernandes Prado,M,MG,PT,7,,,,E,1972-08-12,,2007,,475142.4899999997,1647.21,473495.27999999985,1047,,,Elismar Prado,,,,,,3.99726214921287,1,Término da Legislatura
141425,Ernandes Santos Amorim,M,RO,PTB,334,,,,E,1946-10-22,,2007,,570641.8499999994,6854.76,563787.089999999,1048,,,Ernandes Amorim,,,,,,3.99726214921287,1,Término da Legislatura
141426,Eugênio Rabelo,M,CE,PP,327,228,Ensino médio completo,PP,E,1956-05-15,,2007,,697037.6199999976,8490.039999999999,688547.5799999976,1049,209313.71,RECURSOS PRÓPRIOS,Eugênio Rabelo,920001,11,209225.55,2300150,15,3.99726214921287,1,Término da Legislatura
141427,Fábio Augusto Ramalho Dos Santos,M,MG,PV,399,26,Superior completo,PV,E,1961-12-22,,2007,,1402319.0900000012,13766.779999999995,1366706.580000003,1050,1485978.5,RECURSOS DE PESSOAS JURÍDICAS,Fábio Ramalho,1011620.63,21,1485978.5,3100203,416,,1,
141428,Fábio Salustino Mesquita De Faria,M,RN,PSD,40,228,Superior completo,PMN,E,1977-09-01,,2007,2011-10-26,1546698.8299999973,18408.369999999984,1512142.0099999972,1051,1415087.2,RECURSOS DE PARTIDO POLÍTICO,Fábio Faria,3765519.69,11,1415036.47,2400109,762,,1,
141429,Felipe Catalão Maia,M,RN,DEM,199,26,Superior completo,DEM,E,1973-12-07,,2007,,1270304.5099999995,6758.750000000001,1263545.7600000002,1052,1759900,RECURSOS PRÓPRIOS,Felipe Maia,11222669.92,2,1757014.39,2400109,117,,1,
141430,Felipe Leone Bornier De Oliveira,M,RJ,PSD,399,26,Superior completo,PHS,E,1978-12-26,,2007,2011-10-26,1531142.730000004,24767.689999999984,1506375.0400000045,1053,400446.78,RECURSOS PRÓPRIOS,Felipe Bornier,3978213.82,3,400330.43,3300100,10,,1,
141431,Fernando Bezerra De Souza Coelho Filho,M,PE,PSB,40,44,Superior completo,PSB,E,1984-02-28,,2007,,1551094.5600000066,8257.029999999999,1542837.5300000058,1054,1531600,DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO,Fernando Coelho Filho,2038453.09,11,1530274.72,260545,5,,1,
141432,Fernando Melo Da Costa,M,AC,PT,40,26,Superior completo,PT,E,1958-08-20,,2007,,638257.5099999998,1230.86,637026.6500000001,1055,178370.2,RECURSOS PRÓPRIOS,Fernando Melo,1063714,19,178370.2,1200013,539,3.99726214921287,1,Término da Legislatura
141433,Filipe De Almeida Pereira,M,RJ,PSC,87,26,Superior incompleto,PSC,L,1983-11-16,,2007,,1124283.7900000007,22290.139999999996,1101993.65,1056,3214625.16,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Filipe Pereira,989483,19,3212179.02,3300100,467,2.06981519507187,1,Secretário de Prefeitura de Capital
141434,Flaviano Flávio Baptista De Melo,M,AC,PMDB,201,26,Superior completo,PMDB,E,1949-11-17,,2007,,1686849.5099999984,6625.889999999996,1680223.6199999982,1057,342700,RECURSOS PRÓPRIOS,Flaviano Melo,1463774,11,342377.64,1200013,330,,1,
141435,Flávio Bezerra Da Silva,M,CE,PRB,215,26,Superior completo,PRB,E,1961-02-24,,2007,2009-11-03,556051.2999999985,2284.1200000000003,553767.1799999984,1058,157400,RECURSOS PRÓPRIOS,Flávio Bezerra,1003344.48,13,157324.75,2300101,20,3.99726214921287,1,Término da Legislatura
141436,Flávio Dino De Castro E Costa,M,MA,PCDOB,279,,,,E,1968-04-30,,2007,,617416.0699999982,8404.63,609011.4399999994,1059,,,Flávio Dino,,,,,,3.99726214921287,1,Término da Legislatura
141437,Francineto Luz De Aguiar,M,SP,PTB,154,245,Superior completo,PTB,V,1970-09-18,,2007,,0,0,0,1060,871711.16,RECURSOS DE PESSOAS FÍSICAS,Frank Aguiar,5689580.91,11,871711.16,3500204,3,1.90828199863107,1,Renúncia
141438,Francisco Ednaldo Praciano,M,AM,PT,335,26,Superior completo,PT,E,1952-02-18,,2007,,1261863.5099999993,10090.470000000001,1246836.2000000002,1061,321540.04,RECURSOS DE PESSOAS FÍSICAS,Francisco Praciano,1064215.4,12,321540.04,1300029,127,,1,
141439,Francisco José D'Angelo Pinto,M,RJ,PT,196,26,Superior completo,PT,S,1953-02-11,,2007,,1309984.1000000024,43108.94999999998,1160722.730000003,1062,1153772.5,RECURSOS DE PESSOAS FÍSICAS,Chico D'Angelo,743037,11,1161280.79,3300100,4,1.80150581793292,1,Afastamento
141440,Francisco Lopes Da Silva,M,CE,PCDOB,19,26,Superior completo,PCDOB,E,1939-08-13,,2007,,1490029.3199999984,2396.9299999999994,1487632.389999998,1063,459770.54,RECURSOS DE PESSOAS FÍSICAS,Chico Lopes,1696282,11,459764.43,2300150,64,,1,
141441,George Hilton Dos Santos Cecílio,M,MG,PRB,242,26,Superior completo,PRB,E,1971-06-11,,2007,,1380741.8299999977,2569.6199999999985,1378172.2099999976,1064,189546.58,RECURSOS DE PESSOAS FÍSICAS,George Hilton,896377,12,189546.58,3100104,2,,1,
141442,Geraldo Roberto Siqueira De Souza,M,RJ,PR,80,,,,E,1960-03-08,,2007,2009-09-30,616711.9499999984,16720.98,599990.9699999986,1065,,,Geraldo Pudim,,,,,,3.99726214921287,1,Término da Legislatura
141443,Germano Mostardeiro Bonow,M,RS,DEM,196,,,,E,1942-04-05,,2007,2007-04-23,363942.1899999991,4226.200000000001,359715.98999999906,1066,,,Germano Bonow,,,,,,3.99726214921287,1,Término da Legislatura
141444,Gerônimo Ciqueira Da Silva,M,AL,PFL,371,,,,V,1956-08-12,2007-03-11,2007,,0,0,0,1067,,,Gerônimo Da Adefal,,,,,,0.10403832991102,1,Falecimento
141445,Gilberto José Spier Vargas,M,RS,PT,196,26,Superior completo,PT,L,1958-10-29,,2007,,1002647.3800000093,2992.6000000000004,999654.7800000092,1068,500513.68,RECURSOS DE PESSOAS FÍSICAS,Pepe Vargas,1272873.2,11,500513.68,4300034,5,1.11430527036277,1,Ministro de Estado
141446,Gladson De Lima Cameli,M,AC,PP,188,26,Superior completo,PP,E,1978-03-26,,2007,,1750376.4800000002,30655.569999999992,1701196.3499999994,1069,2373076.18,RECURSOS DE PESSOAS FÍSICAS,Gladson Cameli,1996507.59,21,2368641.01,1200013,713,,1,
141447,Guilherme Campos Júnior,M,SP,PSD,159,228,Superior completo,DEM,E,1962-11-20,,2007,2011-10-26,1378907.0699999977,7099.069999999996,1367663.1099999966,1070,2517352.02,RECURSOS DE PESSOAS FÍSICAS,Guilherme Campos,5042284.58,12,2511028.63,3500303,417,,1,
141448,Homero Alves Pereira,M,MT,PSD,394,26,Superior completo,PR,V,1955-05-25,,2007,2011-10-26,1479787.410000006,6140.429999999999,1473646.9800000049,1071,2934764.68,RECURSOS DE PESSOAS FÍSICAS,Homero Pereira,8157086.86,11,2934743.32,510452,53,2.63381245722108,1,Aposentadoria por Invalidez
141449,Homero Barbosa Neto,M,PR,PDT,15,,,,V,1966-09-19,,1995,,11066.449999999993,0.0,11066.449999999993,1072,,,Barbosa Neto,,,,,,2.24229979466119,1,Renúncia
141450,Hugo Leal Melo Da Silva,M,RJ,PROS,199,26,Superior completo,PSC,E,1962-08-06,,2007,2013-10-02,1370686.960000006,13637.529999999992,1356284.8300000054,1073,1965534.42,RECURSOS PRÓPRIOS,Hugo Leal,4466124.35,11,1977631.68,3300100,527,,1,
141451,Ilderlei Souza Rodrigues Cordeiro,M,AC,PPS,322,,,,E,1977-06-28,,2007,,697226.1000000001,2500.2799999999997,694725.8200000001,1074,,,Ilderlei Cordeiro,,,,,,3.99726214921287,1,Término da Legislatura
141452,Iliobaldo Vivas Da Silva,M,RJ,PRB,434,,,,E,1957-12-29,,2007,,573183.5299999996,23117.92,550065.6100000001,1075,,,Léo Vivas,,,,,,3.99726214921287,1,Término da Legislatura
141453,Íris De Araújo Rezende Machado,F,GO,PMDB,326,44,Ensino médio completo,PMDB,E,1943-05-07,,2007,,1290192.280000003,13494.110000000002,1276698.1700000025,1076,2356840.9,RECURSOS DE PESSOAS FÍSICAS,Íris De Araújo,19125099.69,2,2356840.9,5200050,420,,1,
141454,Jacob Alfredo Stoffels Kaefer,M,PR,PSDB,373,373,Superior completo,PSDB,E,1955-11-07,,2007,,1409963.0200000042,7412.289999999997,1402490.7300000044,1077,4212673.33,RECURSOS DE PESSOAS JURÍDICAS,Alfredo Kaefer,98133602,11,4208060.16,4100103,135,,1,
141455,Janete Rocha Pietá,F,SP,PT,395,26,Superior completo,PT,E,1946-11-03,,2007,,1473962.4500000002,13278.030000000033,1448814.6000000008,1078,2050567.91,RECURSOS DE PESSOAS FÍSICAS,Janete Rocha Pietá,1462318.72,21,2050266.37,3500709,16,,1,
141456,Jilmar Augustinho Tatto,M,SP,PT,238,26,Superior completo,PT,L,1965-06-25,,2007,,1257452.6399999966,14479.619999999994,1242973.0199999965,1079,1469731.92,RECURSOS DE PESSOAS FÍSICAS,Jilmar Tatto,5125859.56,11,1469731.92,3500105,6,1.91649555099247,1,Secretário de Prefeitura de Capital
141457,João Bittar Júnior,M,MG,DEM,0,245,Superior incompleto,DEM,E,1963-04-17,,2007,,1347903.110000003,12792.609999999995,1334496.0100000037,1080,1587116.79,RECURSOS PRÓPRIOS,João Bittar,1719828,11,1587116.79,3100104,19,,1,
141458,João Carlos Paolilo Bacelar Filho,M,BA,PR,201,26,Superior completo,PR,E,1972-10-08,,1991,,1473607.8400000017,36078.83,1385160.8200000029,1081,356684,RECURSOS DE PESSOAS JURÍDICAS,João Carlos Bacelar,2727769,13,356631.78,290330,7,,2,Licença Conjunta Consecutiva
141459,João Da Silva Maia,M,RN,PR,45,26,Superior completo,PR,E,1953-09-20,,1991,,1396084.150000003,3277.9299999999994,1380260.5400000024,1082,1134415.86,RECURSOS DE PESSOAS FÍSICAS,João Maia,20199951,11,1134383.86,2400109,2056,,1,
141460,João Oliveira De Sousa,M,TO,DEM,40,,,,V,1952-02-22,,2007,2007-04-23,490694.27999999863,1792.3999999999999,488901.87999999884,1083,,,João Oliveira,,,,,,3.58110882956879,2,Licença Conjunta Consecutiva
141461,Joaquim Beltrão Siqueira,M,AL,PMDB,6,26,Superior completo,PMDB,V,1957-10-25,,2007,,1240532.279999998,14699.23,1225833.049999998,1084,595944.07,RECURSOS PRÓPRIOS,Joaquim Beltrão,8356328.38,12,595886.84,2700102,251,1.91649555099247,1,Renúncia
141462,Joaquim De Lira Maia,M,PA,DEM,36,398,Superior completo,DEM,E,1952-09-01,,2007,,1918927.4499999983,42532.81000000003,1686206.6499999976,1085,471343.77,RECURSOS DE PESSOAS FÍSICAS,Lira Maia,3780398.93,11,471335.77,150475,6313,,1,
141463,José Abelardo Guimarães Camarinha,M,SP,PSB,290,26,Superior completo,PSB,E,1952-03-22,,2007,,1354184.6699999976,2172.6699999999996,1352011.9999999972,1086,632092.47,RECURSOS DE PESSOAS FÍSICAS,Abelardo Camarinha,1217963,31,733652.47,3500105,32,,2,Licença Conjunta Consecutiva
141464,José Airton Félix Cirilo Da Silva,M,CE,PT,20,199,Superior completo,PT,E,1957-02-21,,2011,,1646992.5199999998,8708.55,1626283.9699999993,1087,372914.7,RECURSOS DE PESSOAS FÍSICAS,José Airton,822265.59,12,372584.57,2300101,12,,1,
141465,José Eleonildo Soares,M,MA,PSDB,40,26,Superior completo,PSDB,E,1960-05-10,,2007,,1455764.1499999985,13578.28,1442185.8699999985,1088,424734.26,RECURSOS PRÓPRIOS,Pinto Itamaraty,2073791.29,11,424734.26,2100055,59,,2,Licença Conjunta Consecutiva
141466,José Fernando Aparecido De Oliveira,M,MG,PV,99,,,,E,1974-05-18,,2007,,0,0,0,1089,,,José Fernando Aparecido De Oliveira,,,,,,3.99726214921287,1,Término da Legislatura
141467,José Francisco Cerqueira Tenório,M,AL,PMN,315,167,Superior completo,PMN,E,1963-02-17,,2007,,865265.3499999979,27893.41999999999,810183.9199999982,1090,318705.25,RECURSOS PRÓPRIOS,Francisco Tenório,2746089.24,12,318705.25,2700102,11,,1,
141468,José Iran Barbosa Filho,M,SE,PT,81,26,Superior completo,PT,E,1966-06-21,,2007,,543872.9800000003,3171.879999999999,540701.1000000003,1091,222504.33,RECURSOS DE PESSOAS FÍSICAS,Iran Barbosa,1356032.44,11,222504.33,2800100,174,3.99726214921287,1,Término da Legislatura
141469,José Miguel Martini,M,MG,PHS,34,,,,E,1955-03-28,,2007,,473926.55000000045,4742.980000000001,469183.57000000036,1092,,,Miguel Martini,,,,,,3.99726214921287,1,Término da Legislatura
141470,José Nobre Guimarães,M,CE,PT,199,26,Superior completo,PT,E,1959-02-13,,2007,,1573815.1900000016,20039.53,1553775.6599999995,1093,1334800,RECURSOS DE PESSOAS JURÍDICAS,José Guimarães,1292416.02,11,1334726.5,2300101,269,,1,
141471,José Paulo Toffano,M,SP,PV,33,26,Superior completo,PV,E,1970-07-05,,2007,,625701.699999997,5111.89,620589.8099999969,1094,571786.98,RECURSOS DE PESSOAS JURÍDICAS,José Paulo Tóffano,2315857.41,12,571786.98,3500303,1,3.99726214921287,1,Término da Legislatura
141472,José Ricardo Alvarenga Tripoli,M,SP,PSDB,62,26,Superior completo,PSDB,E,1952-04-17,,2007,,1315915.4999999965,27455.93,1284411.0599999954,1095,1685974.92,RECURSOS DE PESSOAS JURÍDICAS,Ricardo Tripoli,5134925.81,1,1685974.92,3500105,19,,1,
141473,José Roberto Santiago Gomes,M,SP,PSD,414,26,Ensino médio completo,PV,E,1958-07-01,,2007,2011-10-26,1104017.6400000039,15895.189999999997,1083391.9800000037,1096,813819.5,RECURSOS PRÓPRIOS,Roberto Santiago,2692385.59,12,813819.5,3500105,6,,1,
141474,Julião Amin Castro,M,MA,PDT,199,26,Superior completo,PDT,E,1946-10-01,,2007,,603466.1899999992,4172.25,599293.9399999992,1097,470798.8,RECURSOS PRÓPRIOS,Julião Amin,1406932,11,470149.58,2100055,18,3.99726214921287,1,Término da Legislatura
141475,Jurandy Loureiro Barroso,M,ES,PSC,39,26,Superior completo,PSC,E,1940-11-04,,2007,2007-03-29,643049.6099999972,2563.3099999999995,640486.2999999976,1098,381026.18,RECURSOS PRÓPRIOS,Jurandy Loureiro,3161166.6,11,381026.18,3200102,142,3.99726214921287,1,Término da Legislatura
141476,Jusmari Terezinha De Souza Oliveira,F,BA,PR,177,,,,V,1963-03-02,,2007,2007-04-02,0.22,0.0,0.22,1099,,,Jusmari Oliveira,,,,,,1.86173853524983,1,Renúncia
141477,Juvenil Alves Ferreira Filho,M,MG,PRTB,199,,,,V,1959-06-05,,2007,2007-03-15,176.5,0.0,176.5,1100,,,Juvenil,,,,,,2.16016427104723,1,Perda de Mandato
141478,Laerte Rodrigues De Bessa,M,DF,PSC,370,26,Superior completo,PSC,E,1954-05-01,,2007,2009-09-29,507090.3200000006,14320.050000000005,492770.2700000007,1101,40700,RECURSOS PRÓPRIOS,Laerte Bessa,1915021,11,40700,530010,2275,3.99726214921287,1,Término da Legislatura
141479,Laurez Da Rocha Moreira,M,TO,PSB,199,26,Superior completo,PSB,V,1957-07-03,,2007,,1275736.7700000044,3714.249999999999,1272022.520000004,1102,524891.18,RECURSOS PRÓPRIOS,Laurez Moreira,2334362.32,13,524891.18,1700251,6,1.91649555099247,1,Renúncia
141480,Lázaro Botelho Martins,M,TO,PP,46,26,Ensino médio completo,PP,E,1947-02-11,,2007,,1464856.0000000065,61423.24999999999,1403432.7500000068,1103,299266.92,RECURSOS DE PESSOAS FÍSICAS,Lázaro Botelho,2512674.38,12,299266.92,1700251,2,,2,Licença Conjunta Consecutiva
